time_s,Fp,F3,F4,Cz,T3,T4,O1,O2
5.676000,17.7026,-4.2915,-23.8717,-26.5539,-22.3517,-6.1691,-23.3352,6.9737
5.680000,16.7191,6.7055,-21.9941,-17.5238,-13.5899,3.3975,-15.1098,4.5598
5.684000,13.7687,15.4674,-14.1263,-3.0398,-2.5928,10.8182,-16.3615,3.5763
5.688000,10.0136,8.8513,-5.7220,1.3411,6.7055,6.6161,-21.2789,1.9670
5.692000,7.4208,3.7551,6.0797,-9.1195,5.9903,-1.3411,-27.9844,0.0894
5.696000,19.6695,5.8115,3.8445,-18.2390,0.3576,-7.1526,-29.7725,-3.4869
5.700000,36.2098,4.2915,-11.3547,-12.6064,9.9242,-6.7949,-30.3984,-22.7094
5.704000,32.1865,-5.0962,-8.6725,-6.2585,13.7687,-4.7386,-36.0310,-19.7589
5.708000,29.5937,-14.3051,-5.1856,-7.5102,14.7521,-2.8610,-43.0942,-12.3382
5.712000,29.6831,-14.3945,-6.7949,-8.4043,15.1098,-0.7153,-39.1603,-11.8017
5.716000,30.2196,-10.3712,-12.0699,-0.0000,19.9378,3.3081,-34.9581,-10.8182
5.720000,23.9611,-0.7153,-6.3479,19.6695,33.3488,11.0865,-33.0806,-7.3314
5.724000,15.0204,2.7716,6.7055,26.9115,33.0806,13.6793,-34.9581,3.1292
5.728000,10.3712,2.7716,16.4509,24.0505,26.2856,10.8182,-31.0242,7.2420
5.732000,18.0602,-0.3576,18.9543,17.1661,11.0865,5.0068,-22.9776,8.5831
5.736000,25.2128,-0.8941,10.3712,12.4276,5.6326,0.2682,-13.1428,4.6492
5.740000,26.1068,-4.5598,5.0962,13.3216,7.6890,1.6987,-10.9076,-4.2021
5.744000,23.7823,-11.2653,-0.3576,10.1924,1.2517,0.6258,-18.5966,-5.1856
5.748000,19.2225,-22.9776,-3.4869,-5.3644,-6.6161,-0.3576,-26.7327,-6.7055
5.752000,19.3119,-31.2924,-11.6229,-16.8979,-13.5005,-0.5364,-24.5869,1.0729
5.756000,20.8318,-30.3984,-25.3022,-11.8017,-17.1661,6.0797,-20.2954,-2.8610
5.760000,16.6297,-22.1729,-29.5043,0.8941,-12.1593,12.8746,-20.8318,-4.5598
5.764000,11.2653,-19.4013,-13.5899,1.3411,-9.2983,19.0437,-23.9611,3.5763
5.768000,5.6326,-15.3780,-7.1526,-6.8843,-14.9310,14.0369,-20.1166,13.3216
5.772000,9.5665,-13.9475,-7.5102,-13.9475,-23.6034,15.1098,-11.1759,13.4110
5.776000,24.0505,-8.1360,-16.0038,-10.7288,-15.3780,15.3780,-6.7949,5.9903
5.780000,30.6666,0.0000,-19.8483,-4.8280,-9.1195,12.4276,-0.9835,1.4305
5.784000,27.9844,4.1127,-16.2721,-8.7619,-6.2585,13.6793,-2.6822,6.2585
5.788000,38.8920,-2.4140,-16.7191,-18.0602,-10.9076,5.4538,-3.8445,2.8610
5.792000,45.0611,-12.0699,-25.2128,-28.0738,-15.1992,1.2517,-2.0564,1.2517
5.796000,49.2632,-14.6627,-36.8357,-20.7424,-8.7619,0.8941,3.2187,-3.1292
5.800000,33.2594,-7.1526,-36.0310,-3.4869,5.7220,10.9076,-1.1623,8.0466
5.804000,28.7890,-7.7784,-21.6365,0.6258,6.9737,8.4937,7.1526,17.6132
5.808000,30.5772,-1.6093,-19.0437,4.2915,10.8182,9.0301,17.9708,25.3916
5.812000,28.1632,5.2750,-23.4246,13.7687,15.3780,8.5831,20.5636,24.4975
5.816000,29.0573,17.3450,-24.7657,20.7424,15.3780,6.4373,14.7521,27.2691
5.820000,27.5373,18.5966,-14.0369,20.9212,17.1661,2.9504,9.4771,31.9183
5.824000,24.3187,11.9805,-6.5267,8.4043,12.2488,-3.4869,8.4937,32.6335
5.828000,26.0174,2.5928,-13.7687,0.8047,7.2420,-4.2021,13.8581,29.2361
5.832000,32.5441,1.1623,-27.6268,-1.1623,4.2915,-3.3975,10.5500,16.9873
5.836000,31.6501,-7.4208,-37.5509,4.9174,3.6657,3.0398,3.9339,9.5665
5.840000,23.7823,-5.9009,-32.3653,7.4208,1.0729,12.5170,-8.2254,9.8348
5.844000,17.6132,-7.9572,-23.3352,10.2818,2.5928,19.9378,-11.7123,16.5403
5.848000,6.7055,-12.6064,-21.3683,5.7220,4.8280,27.4479,-13.2322,20.1166
5.852000,8.7619,-8.2254,-21.6365,7.6890,13.3216,31.5607,-12.1593,18.4178
5.856000,1.6093,3.5763,-17.2555,16.0038,15.2886,31.8289,-16.0038,15.4674
5.860000,-1.8775,5.0068,2.1458,17.6132,16.7191,31.9183,-21.1000,14.3945
5.864000,-3.1292,0.0000,14.2157,6.3479,14.1263,32.8124,-16.5403,15.1098
5.868000,0.8047,-6.4373,16.0038,-1.9670,12.6958,24.4975,-10.4606,5.6326
5.872000,6.5267,-8.7619,10.1924,-7.1526,12.5170,21.9047,-6.7055,-11.2653
5.876000,21.6365,-12.2488,9.7454,-4.9174,8.8513,18.9543,-12.9640,-15.8250
5.880000,21.5471,-13.7687,16.1827,-0.8941,4.0233,21.1895,-17.3450,-15.0204
5.884000,19.0437,-19.1331,20.7424,1.2517,-0.3576,21.7259,-15.6462,-12.6958
5.888000,14.6627,-19.4013,11.8911,-2.9504,-0.1788,17.7026,-10.1924,-7.6890
5.892000,19.4013,-16.2721,2.7716,-3.1292,0.6258,15.4674,-6.3479,-5.7220
5.896000,21.0106,-9.3877,3.3975,7.5996,5.2750,20.1166,-6.3479,-4.7386
5.900000,15.1992,-3.1292,23.7823,6.6161,0.8941,16.1827,-0.0894,10.4606
5.904000,19.7589,3.2187,24.7657,-4.0233,-1.2517,9.6560,12.2488,15.9144
5.908000,27.1797,4.9174,12.8746,-14.1263,-4.4703,3.3975,20.4742,10.1030
5.912000,37.2827,1.8775,7.0632,-14.6627,-10.9076,1.1623,9.7454,8.2254
5.916000,39.1603,-3.0398,1.3411,-19.3119,-23.0670,-3.4869,4.3809,3.0398
5.920000,41.3954,-10.2818,-1.4305,-26.7327,-28.9679,-3.5763,2.7716,0.7153
5.924000,40.7696,-18.6861,-9.9242,-32.5441,-32.0077,0.0894,11.8017,1.1623
5.928000,37.3721,-14.6627,-25.9280,-27.7162,-32.2759,6.3479,10.1030,0.8047
5.932000,35.0475,-9.7454,-33.2594,-22.1729,-29.5043,4.6492,4.4703,1.0729
5.936000,29.7725,-4.5598,-25.7492,-15.8250,-36.4780,8.0466,-7.8678,2.7716
5.940000,20.0272,0.8941,-19.3119,-15.3780,-35.1369,10.2818,-7.7784,7.1526
5.944000,13.8581,7.4208,-20.3848,-18.7755,-32.1865,12.5170,3.3081,11.9805
5.948000,15.0204,17.4344,-20.9212,-15.3780,-23.4246,9.6560,6.3479,8.2254
5.952000,20.8318,20.3848,-16.4509,-13.1428,-19.4013,0.9835,1.3411,-1.9670
5.956000,22.7988,13.3216,-7.9572,-12.6958,-19.8483,-1.5199,-6.9737,-12.0699
5.960000,22.8882,6.6161,1.2517,-17.9708,-20.0272,-9.2089,-8.9407,-5.4538
5.964000,23.5140,1.1623,-8.8513,-20.9212,-20.8318,-11.8911,-7.9572,-6.7055
5.968000,29.5043,-4.2915,-24.4081,-10.6394,-15.3780,-12.6064,-11.8911,-10.2818
5.972000,34.8687,-4.0233,-32.1865,1.8775,-11.6229,-10.1924,-20.6530,-15.3780
5.976000,32.1865,-0.0894,-25.1234,11.1759,-11.0865,-9.9242,-29.5043,-9.4771
5.980000,21.5471,5.5432,-13.1428,16.3615,-5.3644,-9.2983,-32.0077,1.9670
5.984000,10.9971,16.0933,-4.5598,19.8483,8.6725,-7.3314,-22.7988,11.5335
5.988000,7.6890,26.7327,-5.9009,25.9280,21.2789,-7.3314,-17.9708,15.6462
5.992000,7.5996,34.8687,1.4305,28.3420,20.7424,-8.2254,-22.7988,14.4839
5.996000,4.1127,34.7793,14.0369,27.0009,12.0699,-8.4937,-27.1797,12.6958
6.000000,-0.9835,20.2060,19.3119,3.8445,3.1292,-18.5966,-25.8386,11.4441
6.004000,7.3314,18.8649,8.9407,-0.8047,5.2750,-19.0437,-17.4344,8.9407
6.008000,19.6695,18.4178,4.4703,-2.1458,4.2915,-16.0933,-24.5869,-0.5364
6.012000,20.5636,8.3148,8.9407,-2.9504,-10.1030,-13.3216,-38.4450,-3.6657
6.016000,8.5831,-3.5763,9.8348,-1.0729,-12.6064,-10.5500,-51.4090,-7.9572
6.020000,4.1127,-3.3081,10.6394,-3.3975,-10.2818,-8.0466,-42.2895,-4.8280
6.024000,2.4140,-2.9504,11.0865,-1.2517,-3.7551,-2.5034,-35.4052,-2.2352
6.028000,-0.7153,2.3246,17.1661,2.2352,-3.0398,-0.0894,-36.4780,-7.0632
6.032000,-6.4373,0.6258,25.3022,6.1691,-9.2089,-0.1788,-47.5645,-11.1759
6.036000,-13.6793,0.0000,31.2030,2.4140,-14.0369,-4.5598,-49.2632,-10.1924
6.040000,-7.5102,-1.0729,28.2526,-6.1691,-15.6462,-15.4674,-39.7861,-10.3712
6.044000,7.5102,-0.1788,21.3683,-14.6627,-9.9242,-16.9873,-30.3984,-17.0767
6.048000,21.0106,-3.1292,21.2789,-15.1098,-7.5102,-16.8085,-30.0407,-24.9445
6.052000,26.0174,-8.9407,18.5072,-20.2060,-20.1166,-19.9378,-39.3391,-31.5607
6.056000,27.0009,-21.3683,13.1428,-20.7424,-23.0670,-21.5471,-44.9717,-28.8785
6.060000,27.8056,-22.7988,2.0564,-23.8717,-20.9212,-20.4742,-37.6403,-21.5471
6.064000,36.7463,-17.7920,-4.9174,-16.0933,-11.7123,-14.5733,-28.5208,-15.8250
6.068000,42.9153,-8.1360,-8.6725,-6.9737,-9.0301,-12.8746,-19.9378,-9.4771
6.072000,38.4450,-8.4937,-5.0068,6.6161,-14.3945,-10.8182,-19.4907,-0.7153
6.076000,26.1962,-5.3644,2.5928,9.6560,-15.2886,-18.5072,-18.8649,4.2915
6.080000,14.6627,-0.1788,-0.0000,6.1691,-12.2488,-23.8717,-9.0301,11.5335
6.084000,18.4178,7.4208,-7.3314,-1.5199,-8.9407,-22.4411,5.1856,13.5899
6.088000,27.0903,14.3945,-11.8911,1.2517,-12.2488,-22.6200,11.8911,8.4043
6.092000,29.0573,10.9971,-17.7026,-1.5199,-22.3517,-27.1797,5.7220,6.7949
6.096000,17.1661,0.5364,-21.4577,-5.0962,-31.8289,-32.0971,0.8047,5.1856
6.100000,19.9378,-2.7716,-45.4187,-18.4178,-23.1564,-23.6034,5.8115,6.2585
6.104000,25.8386,-1.2517,-42.9153,-7.4208,-15.5568,-8.0466,5.7220,9.1195
6.108000,20.2954,-1.6093,-33.7064,2.4140,-18.6861,-3.3975,-1.8775,13.5899
6.112000,3.5763,-6.1691,-28.3420,7.4208,-18.8649,-5.7220,-10.3712,18.3284
6.116000,-6.5267,-5.6326,-30.8454,4.9174,-12.7852,-7.0632,-9.6560,17.3450
6.120000,-6.5267,6.7055,-27.5373,8.5831,5.8115,-5.5432,2.7716,19.4907
6.124000,-1.6987,13.5899,-16.4509,5.3644,16.3615,5.7220,11.6229,8.4043
6.128000,0.7153,11.6229,-7.9572,10.4606,15.7356,0.2682,1.3411,1.4305
6.132000,-5.2750,-0.6258,-2.0564,9.5665,13.8581,-8.2254,-11.9805,0.0894
6.136000,-5.4538,-4.0233,-11.1759,3.6657,12.0699,-8.9407,-10.1030,-2.9504
6.140000,3.9339,-4.0233,-14.9310,3.2187,22.3517,-3.3081,-1.6987,-5.8115
6.144000,13.5005,-5.8115,-18.0602,12.4276,29.0573,5.3644,0.8047,-6.7949
6.148000,11.8017,-8.3148,-14.3051,28.6102,27.6268,12.6064,-5.7220,-1.6987
6.152000,2.2352,-16.6297,-6.8843,37.0145,19.5801,13.6793,-11.6229,5.0962
6.156000,-3.4869,-10.5500,-1.4305,42.1107,29.5937,16.4509,-8.9407,7.4208
6.160000,-6.2585,0.2682,1.3411,49.1738,40.1437,19.4013,-0.8941,15.3780
6.164000,0.9835,10.0136,8.3148,58.5616,46.2234,24.7657,9.2089,14.5733
6.168000,-5.3644,10.8182,15.9144,60.8861,36.5675,18.7755,4.0233,18.1496
6.172000,-15.7356,1.5199,16.4509,55.3429,28.3420,6.6161,-0.1788,19.5801
6.176000,-16.4509,-7.5996,5.3644,41.8425,21.3683,1.8775,3.5763,18.5966
6.180000,-10.1924,-6.5267,-0.6258,37.1039,21.5471,9.1195,16.1827,17.3450
6.184000,1.3411,-9.1195,-3.4869,32.6335,16.2721,15.2886,20.3848,13.9475
6.188000,-0.3576,-18.6861,-7.8678,30.5772,8.4937,13.3216,8.6725,12.4276
6.192000,-8.8513,-33.0806,-10.6394,28.6996,-5.0962,15.1098,-4.4703,15.1098
6.196000,-15.1098,-39.0708,-17.6132,16.1827,-0.3576,19.7589,-0.8941,16.0038
6.200000,-6.7949,-21.8153,-18.7755,20.0272,2.0564,33.7064,16.0038,18.8649
6.204000,-9.0301,-21.2789,-7.2420,26.7327,-1.5199,36.8357,16.3615,29.5043
6.208000,-19.6695,-22.3517,-2.3246,26.0174,-4.8280,28.7890,15.3780,32.3653
6.212000,-22.6200,-20.5636,-13.9475,19.4013,-7.5996,18.5966,19.8483,28.5208
6.216000,-13.5899,-14.9310,-20.2060,10.1030,-7.5996,13.4110,28.2526,22.1729
6.220000,-1.1623,-9.0301,-24.7657,11.1759,-7.7784,12.0699,32.2759,15.4674
6.224000,6.8843,-16.3615,-23.0670,13.5899,-9.2983,15.3780,29.1467,17.4344
6.228000,5.8115,-22.3517,-27.8056,11.2653,-11.4441,2.6822,19.3119,19.8483
6.232000,7.8678,-29.2361,-42.2001,3.7551,-6.5267,-3.3975,15.0204,21.8153
6.236000,22.9776,-27.8056,-51.1408,0.8047,3.3081,3.2187,18.6861,22.8882
6.240000,26.1068,-20.9212,-46.9387,7.7784,15.6462,11.9805,20.2954,27.9844
6.244000,21.8153,-18.1496,-37.1933,26.8221,23.6928,9.9242,20.2060,36.8357
6.248000,10.7288,-18.0602,-33.2594,36.0310,24.6763,9.1195,16.3615,43.5412
6.252000,2.1458,-11.2653,-35.8522,34.8687,27.8056,4.5598,15.8250,41.7531
6.256000,5.5432,1.0729,-38.8026,26.1962,28.0738,5.3644,22.7094,42.2001
6.260000,10.1924,6.8843,-36.4780,21.1895,24.9445,8.7619,23.1564,33.3488
6.264000,4.9174,5.0068,-25.9280,26.7327,22.0835,8.8513,21.7259,29.5937
6.268000,-2.9504,-0.3576,-26.4645,26.7327,16.0933,7.2420,9.5665,28.3420
6.272000,-6.8843,-5.0962,-34.1535,14.5733,10.3712,1.1623,6.1691,22.9776
6.276000,-2.4140,-7.1526,-43.0048,6.1691,14.7521,7.1526,5.0068,21.5471
6.280000,-1.3411,-5.7220,-35.2263,6.9737,18.8649,11.2653,3.5763,21.6365
6.284000,-9.4771,-11.9805,-24.3187,18.5966,19.2225,16.2721,-5.0962,26.3751
6.288000,-22.2623,-17.7920,-17.2555,25.8386,18.0602,18.0602,-14.9310,29.0573
6.292000,-26.1962,-13.1428,-16.7191,22.2623,17.1661,22.6200,-24.9445,23.4246
6.296000,-25.3916,-4.6492,-11.5335,16.1827,26.1962,24.4975,-21.6365,21.1895
6.300000,-36.5675,2.4140,15.1098,22.0835,29.5937,22.1729,-21.8153,6.0797
6.304000,-39.2497,1.0729,23.2458,23.1564,22.1729,14.0369,-23.5140,2.4140
6.308000,-30.9348,1.5199,16.7191,14.1263,19.5801,9.9242,-18.2390,-4.9174
6.312000,-16.5403,1.8775,11.3547,0.1788,19.4907,10.6394,-12.7852,-19.4013
6.316000,-5.7220,-6.3479,12.0699,-4.1127,13.9475,11.0865,-9.6560,-26.1068
6.320000,-5.2750,-11.7123,17.8814,0.0000,10.9971,9.7454,-12.6958,-24.1399
6.324000,-3.5763,-19.4907,16.7191,7.1526,14.0369,9.2983,-15.5568,-10.2818
6.328000,1.5199,-17.2555,4.3809,8.1360,14.3051,15.1098,-16.7191,-1.1623
6.332000,-1.8775,-16.1827,-3.8445,8.2254,18.7755,14.8416,-11.8911,-3.6657
6.336000,-7.0632,-12.9640,6.0797,12.6958,17.0767,16.3615,-0.8047,-3.5763
6.340000,-13.9475,-7.7784,18.9543,20.4742,14.7521,17.1661,6.1691,-0.9835
6.344000,-21.6365,-5.9009,15.9144,23.9611,10.1924,14.1263,-0.8941,3.8445
6.348000,-16.2721,-0.5364,9.8348,18.5966,6.0797,5.1856,-0.8047,1.5199
6.352000,-4.0233,-1.2517,0.2682,6.7949,-2.3246,-2.2352,1.7881,-6.9737
6.356000,-6.1691,-5.5432,2.2352,2.8610,-9.7454,-7.4208,1.8775,-11.8911
6.360000,-1.7881,-14.9310,2.1458,3.6657,-17.6132,-8.5831,5.4538,-5.9009
6.364000,4.3809,-23.6034,-5.9009,1.6987,-28.6996,-9.5665,-1.8775,0.9835
6.368000,9.0301,-25.1234,-22.7094,0.8047,-28.4314,-7.3314,-8.1360,3.7551
6.372000,9.7454,-23.0670,-29.5937,-4.3809,-23.8717,-2.6822,-10.1924,0.6258
6.376000,4.9174,-15.9144,-23.6034,-3.0398,-23.6034,-2.7716,-2.7716,1.7881
6.380000,-7.7784,-12.7852,-20.0272,6.8843,-31.2924,-1.8775,1.3411,5.0068
6.384000,-9.4771,-9.4771,-18.3284,12.8746,-26.3751,-4.1127,-0.9835,3.3081
6.388000,-7.7784,-5.4538,-21.5471,4.6492,-22.0835,-5.1856,-3.2187,-2.2352
6.392000,-6.1691,4.0233,-21.0106,-8.2254,-16.8979,-7.6890,-1.7881,-12.5170
6.396000,-6.4373,5.1856,-12.0699,-7.0632,-13.9475,-12.5170,2.3246,-20.0272
6.400000,-1.0729,-7.5102,-17.0767,-6.4373,-11.3547,-17.6132,-5.2750,-24.5869
6.404000,12.1593,-6.7949,-28.3420,-8.2254,-0.4470,-15.3780,-10.9971,-17.5238
6.408000,18.8649,-3.8445,-33.3488,-7.9572,13.6793,-10.6394,-7.9572,-17.5238
6.412000,14.1263,-0.5364,-26.3751,0.9835,16.8085,-9.0301,-4.6492,-14.9310
6.416000,2.8610,7.3314,-24.1399,15.7356,20.9212,-10.2818,-9.8348,-9.8348
6.420000,-4.4703,7.7784,-19.4907,27.6268,30.2196,-7.1526,-14.7521,-1.0729
6.424000,-0.0894,15.8250,-14.5733,30.1301,38.6238,-4.2915,-11.1759,1.2517
6.428000,-1.5199,27.3585,-5.9903,25.7492,42.2001,-6.7055,-3.0398,1.4305
6.432000,-7.0632,30.5772,5.0962,23.4246,31.7395,-9.8348,0.9835,-7.5996
6.436000,-15.5568,26.4645,10.5500,22.1729,20.5636,-14.8416,-1.6987,-10.9971
6.440000,-14.0369,18.2390,9.4771,20.0272,14.8416,-16.0038,-7.1526,-9.1195
6.444000,-5.9903,14.2157,4.4703,10.3712,16.9873,-9.6560,-8.5831,-8.3148
6.448000,2.0564,11.9805,-1.6987,4.3809,17.8814,-1.6987,-11.7123,-11.6229
6.452000,0.5364,7.5102,0.2682,4.3809,10.8182,4.6492,-17.3450,-14.4839
6.456000,-11.2653,-5.0962,-5.3644,11.8911,6.0797,7.4208,-27.1797,-2.2352
6.460000,-15.5568,-4.4703,-8.4937,16.0038,8.8513,9.8348,-34.3323,3.3975
6.464000,-11.1759,-3.9339,-12.9640,22.7988,15.0204,13.6793,-32.9018,12.7852
6.468000,-15.0204,6.0797,-2.0564,18.5966,16.0933,20.7424,-26.9115,10.1924
6.472000,-26.0174,10.1030,8.7619,17.5238,12.4276,18.5072,-27.7162,1.2517
6.476000,-29.9513,6.3479,13.2322,21.2789,4.8280,15.8250,-26.2856,-4.1127
6.480000,-24.8551,5.1856,7.4208,16.8979,2.0564,9.1195,-25.3916,-4.9174
6.484000,-12.7852,8.1360,2.7716,9.1195,4.8280,0.9835,-18.9543,-6.1691
6.488000,0.3576,4.9174,5.6326,-1.0729,3.7551,-0.6258,-13.7687,-12.6958
6.492000,7.1526,2.8610,3.9339,-4.0233,0.8047,-0.0894,-7.5102,-19.4907
6.496000,3.4869,-6.0797,-4.2915,1.1623,-4.8280,-5.6326,-10.9076,-15.3780
6.500000,14.7521,-13.7687,-22.6200,16.8085,7.8678,-4.6492,-13.6793,2.5928
6.504000,20.6530,-9.1195,-22.0835,17.7026,17.5238,1.6987,-4.2915,9.1195
6.508000,14.3051,2.2352,-13.8581,20.4742,17.2555,-0.9835,6.8843,6.4373
6.512000,3.4869,7.0632,-11.7123,23.6034,12.7852,-8.3148,8.3148,9.7454
6.516000,4.5598,6.1691,-16.9873,23.1564,6.8843,-15.4674,10.1924,10.2818
6.520000,13.6793,3.3081,-20.7424,13.6793,7.4208,-23.5140,15.3780,12.6958
6.524000,25.0340,8.2254,-19.1331,1.7881,3.1292,-20.3848,27.9844,10.4606
6.528000,24.4081,11.5335,-20.0272,-5.4538,-3.8445,-20.1166,35.0475,6.9737
6.532000,17.6132,-1.7881,-27.7162,-8.9407,-15.2886,-22.5306,27.0009,5.3644
6.536000,16.1827,-12.2488,-41.0378,-9.1195,-23.1564,-21.9047,15.6462,11.8017
6.540000,23.1564,-13.1428,-51.9454,-9.2089,-14.3945,-15.7356,14.6627,17.0767
6.544000,25.6598,-9.6560,-54.0018,-9.8348,-3.3081,-3.3975,20.0272,19.7589
6.548000,14.3051,-4.2021,-50.3361,-1.4305,-1.6093,3.8445,18.6861,18.0602
6.552000,-1.8775,-10.4606,-46.4022,6.1691,-5.1856,1.6987,11.3547,18.0602
6.556000,-16.1827,-5.8115,-41.5742,6.3479,-2.2352,-3.4869,2.5928,18.0602
6.560000,-17.1661,2.2352,-41.8425,0.6258,5.1856,-5.2750,4.9174,19.1331
6.564000,-13.7687,13.2322,-34.0641,-7.1526,11.8017,-6.5267,16.8085,13.4110
6.568000,-12.7852,14.9310,-26.5539,-11.0865,18.3284,-7.3314,17.7026,-0.5364
6.572000,-21.0106,5.9903,-21.1000,-10.8182,13.3216,-8.5831,13.3216,-9.6560
6.576000,-19.8483,-1.4305,-29.9513,-7.0632,12.5170,-13.3216,3.8445,-9.6560
6.580000,-5.5432,-1.8775,-32.6335,-9.2983,23.4246,-8.6725,6.7055,-9.9242
6.584000,3.5763,-1.7881,-32.5441,-8.0466,30.9348,-0.6258,8.1360,-4.3809
6.588000,-0.2682,1.1623,-22.5306,7.1526,31.8289,6.9737,8.2254,-1.6093
6.592000,-8.0466,-0.5364,-11.0865,20.0272,36.2992,8.3148,-0.2682,3.8445
6.596000,-17.6132,-2.7716,-13.8581,27.7162,40.4119,1.5199,-9.8348,8.2254
6.600000,-16.0038,13.2322,-0.5364,22.5306,48.0115,-2.9504,7.1526,7.6890
6.604000,-16.2721,20.4742,16.1827,24.3187,47.0281,0.4470,15.4674,3.4869
6.608000,-26.6433,17.5238,23.4246,27.7162,34.6899,-0.7153,14.7521,-3.5763
6.612000,-31.6501,10.7288,16.5403,15.1992,22.6200,-7.0632,9.1195,-4.5598
6.616000,-24.0505,5.9903,7.8678,1.3411,20.3848,-3.0398,9.2089,-4.3809
6.620000,-10.1030,8.1360,2.2352,-3.1292,12.5170,5.4538,10.6394,1.1623
6.624000,-5.4538,4.6492,7.7784,-1.7881,-0.6258,18.8649,10.3712,2.8610
6.628000,-10.7288,1.1623,2.2352,7.9572,-13.3216,22.4411,-0.4470,8.4937
6.632000,-18.1496,-7.0632,-13.8581,9.1195,-17.0767,19.1331,-10.8182,15.1992
6.636000,-19.3119,-9.8348,-16.9873,6.2585,-10.9076,18.5072,-9.5665,20.2060
6.640000,-17.9708,-5.9009,-11.2653,7.0632,-11.8911,17.7920,2.0564,19.1331
6.644000,-14.3051,6.3479,0.5364,9.1195,-12.6958,15.2886,14.3051,16.9873
6.648000,-20.5636,6.9737,6.4373,10.0136,-19.4013,6.7949,17.2555,15.3780
6.652000,-22.0835,6.9737,0.1788,1.3411,-24.6763,-8.8513,12.0699,9.1195
6.656000,-12.2488,1.0729,-11.0865,-16.0038,-19.0437,-14.4839,10.8182,3.7551
6.660000,6.3479,10.3712,-9.3877,-21.4577,-15.1098,-7.8678,21.2789,1.9670
6.664000,11.0865,9.7454,-4.8280,-18.9543,-17.7026,-5.3644,26.7327,-1.6987
6.668000,12.0699,-0.8941,-8.2254,-13.5899,-16.1827,-7.2420,23.3352,-0.7153
6.672000,9.8348,-10.5500,-21.0106,-8.1360,-14.2157,-9.6560,8.9407,0.9835
6.676000,20.9212,-11.4441,-27.3585,-8.4937,-6.4373,-6.7055,0.9835,8.4043
6.680000,26.8221,-5.3644,-24.5869,-3.2187,5.1856,-1.4305,9.6560,11.9805
6.684000,22.7094,10.1924,-11.8911,6.9737,12.6064,-3.1292,15.3780,16.1827
6.688000,10.0136,13.8581,-5.7220,18.7755,13.4110,-8.2254,18.0602,15.8250
6.692000,-2.5928,10.9076,-7.7784,16.8979,9.9242,-21.3683,15.6462,12.0699
6.696000,-0.6258,16.8979,-12.6958,6.8843,13.5899,-24.2293,16.0933,4.6492
6.700000,-0.3576,24.2293,-3.3081,-10.1030,3.9339,-12.0699,29.1467,-4.6492
6.704000,-7.7784,21.4577,4.1127,-8.8513,3.6657,-3.2187,26.5539,-5.9009
6.708000,-12.5170,7.7784,-3.6657,-10.6394,8.4937,1.7881,17.3450,-2.0564
6.712000,-7.8678,-2.5928,-16.6297,-22.7988,11.4441,1.8775,2.5928,1.6093
6.716000,-3.0398,-7.2420,-16.3615,-25.6598,13.3216,9.2089,-0.7153,3.1292
6.720000,-6.7055,-5.0962,-2.1458,-10.1030,16.7191,16.1827,0.7153,0.4470
6.724000,-19.7589,1.1623,11.5335,-0.8047,20.8318,16.6297,-0.2682,3.8445
6.728000,-29.3255,0.1788,11.0865,1.4305,27.3585,14.7521,-9.2983,2.7716
6.732000,-27.0009,0.8941,13.3216,-7.9572,27.0009,7.1526,-14.4839,-2.4140
6.736000,-26.9115,7.3314,23.2458,-15.4674,22.2623,5.9903,-10.3712,-12.1593
6.740000,-32.8124,14.3051,35.4052,-15.3780,18.9543,8.4043,-2.1458,-20.1166
6.744000,-34.7793,10.6394,42.8259,-10.0136,12.9640,9.2983,1.7881,-27.0903
6.748000,-31.6501,5.9009,38.2662,-10.0136,12.2488,6.2585,-8.9407,-32.2759
6.752000,-22.2623,2.2352,26.8221,-17.7026,11.7123,2.5928,-14.8416,-33.4382
6.756000,-6.7055,2.8610,28.2526,-15.1098,9.7454,2.5928,-15.9144,-35.4946
6.760000,2.0564,5.0962,34.0641,-2.9504,10.2818,8.9407,-17.0767,-27.9844
6.764000,-1.2517,4.7386,39.7861,14.4839,14.4839,5.1856,-18.4178,-20.8318
6.768000,-0.8941,-3.3081,37.9980,20.3848,18.9543,0.5364,-28.2526,-13.7687
6.772000,-0.5364,-1.0729,34.9581,14.1263,16.1827,-10.0136,-29.5937,-10.8182
6.776000,-1.3411,2.7716,40.9484,9.6560,7.7784,-13.0534,-24.7657,-11.0865
6.780000,-5.1856,9.4771,54.8959,14.2157,-1.0729,-16.1827,-7.2420,-11.9805
6.784000,-9.3877,9.2983,56.9522,14.0369,-5.3644,-12.7852,-6.1691,-13.2322
6.788000,-10.9971,5.1856,40.4119,5.3644,-8.5831,-15.1098,-5.6326,-10.9076
6.792000,-3.0398,-6.7055,23.9611,-8.4937,-15.1992,-21.0106,-7.5996,-11.8911
6.796000,8.3148,-6.5267,16.4509,-13.1428,-24.9445,-16.7191,-3.5763,-12.5170
6.800000,8.0466,-15.1098,8.8513,1.6987,-35.6734,-2.3246,-2.1458,-6.7949
6.804000,11.2653,-20.7424,0.2682,4.8280,-28.3420,-4.4703,-11.0865,8.1360
6.808000,19.3119,-19.4013,-5.4538,-2.4140,-24.4975,-5.9009,-17.3450,15.0204
6.812000,16.4509,-10.7288,-10.0136,-8.8513,-25.9280,-14.9310,-19.1331,16.3615
