time_s,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
5.692000,-2.6822,9.8348,-4.9174,11.9805,25.6598,0.9835,-22.6200,-38.6238
5.696000,3.7551,8.7619,-6.0797,17.6132,25.3022,-0.9835,-23.1564,-42.2001
5.700000,21.3683,17.2555,2.6822,20.1166,18.5072,-6.5267,-16.1827,-27.8950
5.704000,28.6102,19.8483,11.8017,22.4411,17.6132,-5.5432,-9.3877,-19.0437
5.708000,30.6666,17.9708,16.1827,18.5966,15.4674,-10.1924,-5.2750,-13.4110
5.712000,18.8649,14.5733,17.1661,19.5801,13.0534,-16.7191,-1.1623,-10.3712
5.716000,14.0369,11.3547,18.6861,18.3284,12.2488,-20.4742,2.1458,-6.6161
5.720000,13.6793,17.6132,19.3119,20.2954,13.8581,-21.9941,8.4937,1.5199
5.724000,14.3945,23.2458,24.8551,24.8551,11.2653,-23.5140,13.5005,6.5267
5.728000,11.5335,23.1564,20.9212,31.3818,7.9572,-26.2856,17.1661,7.3314
5.732000,7.4208,25.1234,13.4110,32.0077,1.7881,-27.5373,17.6132,5.0962
5.736000,2.9504,26.0174,8.1360,35.2263,-2.0564,-24.7657,18.7755,-0.8941
5.740000,5.5432,28.6996,2.0564,44.2564,-5.7220,-16.9873,22.3517,6.5267
5.744000,10.3712,32.5441,3.2187,43.6306,-8.2254,-9.2089,21.3683,15.1098
5.748000,13.5899,30.1301,4.9174,39.9649,-15.1098,-2.7716,19.2225,15.3780
5.752000,10.5500,20.3848,3.2187,29.5937,-19.6695,4.3809,13.8581,10.0136
5.756000,3.5763,11.5335,1.6987,20.8318,-14.6627,9.9242,12.4276,7.5102
5.760000,1.3411,9.8348,1.2517,12.3382,-10.9971,17.3450,15.7356,9.5665
5.764000,-0.0894,5.7220,3.3081,5.9903,-8.4043,27.0903,20.7424,10.7288
5.768000,-3.7551,7.8678,1.1623,-1.3411,-9.4771,29.2361,14.1263,7.2420
5.772000,-12.5170,4.1127,-0.8047,-5.0962,-5.7220,31.3818,5.9009,-2.1458
5.776000,-16.3615,-2.3246,-4.0233,-4.4703,0.7153,32.3653,0.8047,-6.5267
5.780000,-14.7521,-4.1127,-5.5432,3.5763,8.0466,33.9746,0.3576,-10.1030
5.784000,-11.5335,-2.9504,-8.0466,10.7288,10.0136,31.4713,0.0000,-12.6064
5.788000,-4.3809,-4.4703,-4.6492,13.1428,5.0068,26.2856,-3.4869,-14.2157
5.792000,0.0894,-8.4937,-3.3975,16.8979,-0.8047,16.6297,-5.7220,-14.2157
5.796000,4.3809,-13.0534,2.7716,17.6132,-3.2187,13.5899,-2.6822,-12.6958
5.800000,16.5403,-10.8182,10.1924,20.0272,-2.2352,9.3877,5.5432,-2.0564
5.804000,20.2954,-6.8843,14.4839,17.3450,-3.5763,9.8348,13.5899,11.4441
5.808000,18.3284,-5.4538,23.0670,12.5170,-8.9407,1.7881,16.4509,17.4344
5.812000,18.7755,-7.4208,21.2789,7.4208,-13.1428,-4.1127,21.1895,22.6200
5.816000,15.3780,-8.0466,18.4178,7.8678,-13.8581,-10.1924,23.9611,24.4975
5.820000,8.4043,-6.9737,10.3712,14.7521,-7.1526,-9.8348,24.2293,26.1068
5.824000,2.7716,-0.3576,3.5763,23.2458,-5.2750,-12.6064,28.9679,32.3653
5.828000,-2.8610,3.8445,0.8047,26.1068,-7.3314,-16.9873,27.4479,35.7628
5.832000,-0.7153,3.4869,-4.7386,28.1632,-9.3877,-23.7823,26.0174,33.7064
5.836000,-1.8775,5.7220,-8.5831,30.3090,-10.4606,-20.4742,23.0670,32.0971
5.840000,-0.2682,7.9572,-10.0136,29.9513,-10.1030,-12.6958,21.1895,36.1204
5.844000,0.0894,7.2420,-13.9475,30.3090,-3.3975,-3.1292,19.7589,37.4615
5.848000,0.9835,5.0962,-14.1263,25.4810,-5.8115,5.1856,13.2322,36.3886
5.852000,0.6258,2.3246,-16.3615,16.8979,-10.3712,10.3712,8.6725,35.3158
5.856000,-1.5199,-1.9670,-14.8416,9.2983,-13.7687,16.2721,-1.3411,31.3818
5.860000,-2.7716,-7.2420,-12.9640,8.9407,-7.5102,25.3022,-3.5763,28.9679
5.864000,-10.7288,-9.1195,-10.1030,13.5899,4.1127,34.4217,-3.0398,17.7026
5.868000,-16.0933,-16.3615,-11.1759,16.9873,10.3712,35.3158,-2.4140,7.3314
5.872000,-20.0272,-18.6861,-13.3216,14.0369,9.9242,34.2429,-10.9076,-3.8445
5.876000,-19.3119,-17.2555,-9.2983,15.9144,10.9971,32.1865,-19.4907,-11.1759
5.880000,-17.5238,-18.7755,-5.3644,19.0437,11.1759,31.3818,-21.1000,-17.7920
5.884000,-11.9805,-19.4907,-4.2021,25.3916,14.3945,34.6899,-19.7589,-21.9941
5.888000,-10.0136,-17.8814,-2.5034,28.2526,13.0534,35.0475,-19.7589,-21.7259
5.892000,-6.3479,-18.4178,-0.2682,27.0009,9.1195,33.1700,-19.5801,-21.9941
5.896000,1.0729,-18.9543,6.2585,18.7755,4.7386,29.3255,-19.3119,-19.2225
5.900000,14.0369,-19.3119,18.5072,16.0038,-0.8941,23.2458,-10.6394,-2.5928
5.904000,13.7687,-18.8649,20.6530,18.2390,1.6093,21.1000,0.2682,1.0729
5.908000,12.7852,-18.8649,21.9047,13.6793,2.0564,14.3945,4.2021,4.3809
5.912000,3.1292,-15.5568,18.8649,12.0699,-3.3975,7.2420,8.1360,7.4208
5.916000,-1.2517,-7.7784,13.5899,10.0136,-9.6560,0.8047,14.4839,9.1195
5.920000,-2.3246,-5.1856,10.5500,17.9708,-11.4441,-5.4538,19.2225,8.7619
5.924000,-4.3809,0.8047,6.4373,25.0340,-11.8017,-1.5199,19.3119,9.4771
5.928000,-4.0233,-0.9835,-0.8941,29.1467,-15.9144,-3.0398,21.1895,5.0068
5.932000,-6.0797,-0.8047,-6.2585,28.9679,-18.9543,-3.3975,17.8814,5.4538
5.936000,-4.2915,-1.6093,-6.3479,27.5373,-25.1234,0.1788,14.1263,9.3877
5.940000,2.0564,-0.3576,-4.3809,21.3683,-26.1962,11.9805,10.1030,9.5665
5.944000,4.4703,-1.3411,-5.3644,21.6365,-30.4878,21.9047,6.6161,10.5500
5.948000,0.8047,-6.4373,-6.8843,17.4344,-29.4149,26.2856,4.8280,7.4208
5.952000,-1.6093,-11.9805,-9.6560,7.5996,-25.1234,30.9348,-2.7716,3.7551
5.956000,-5.2750,-14.4839,-11.4441,-2.5928,-17.4344,31.1136,-8.8513,0.0894
5.960000,-8.5831,-9.2089,-7.0632,-2.7716,-8.6725,31.9183,-13.9475,0.1788
5.964000,-9.9242,-11.4441,-4.6492,-2.5034,-3.9339,34.6005,-17.6132,-7.5996
5.968000,-17.6132,-12.9640,-8.4937,0.4470,3.5763,33.5276,-21.4577,-17.5238
5.972000,-21.6365,-18.2390,-13.0534,4.1127,9.6560,30.9348,-31.2030,-27.8056
5.976000,-21.9047,-18.0602,-17.5238,5.7220,14.1263,26.5539,-34.8687,-31.4713
5.980000,-12.0699,-14.7521,-15.1098,5.0068,16.8085,26.4645,-38.9814,-34.1535
5.984000,-0.8941,-10.9076,-7.8678,9.4771,15.6462,22.7094,-34.6899,-28.7890
5.988000,8.7619,-11.1759,-6.3479,5.7220,11.1759,23.4246,-37.9086,-27.8950
5.992000,14.3945,-13.5899,-7.1526,0.6258,5.9009,19.1331,-38.8920,-25.2128
5.996000,16.0038,-15.8250,-2.0564,-1.6987,4.3809,15.1992,-38.2662,-21.7259
6.000000,22.3517,-7.7784,11.7123,-6.8843,4.4703,7.2420,-26.9115,-2.7716
6.004000,25.4810,-1.7881,21.4577,-2.9504,6.1691,3.4869,-18.8649,3.4869
6.008000,18.9543,-2.6822,21.4577,1.4305,9.0301,-3.3081,-14.7521,5.5432
6.012000,6.6161,-1.4305,13.2322,3.4869,5.0068,-12.6958,-10.4606,5.3644
6.016000,-1.9670,2.4140,6.1691,6.8843,5.0068,-14.3051,-7.1526,8.2254
6.020000,-1.3411,10.9076,3.8445,10.5500,3.8445,-14.7521,-2.9504,10.9971
6.024000,0.1788,17.7920,5.0962,12.0699,1.6093,-9.8348,-4.6492,12.1593
6.028000,3.8445,21.1000,2.6822,16.4509,-5.3644,-8.8513,-6.1691,15.2886
6.032000,2.4140,15.0204,-4.9174,17.3450,-11.2653,-4.1127,-9.4771,9.2089
6.036000,1.4305,8.0466,-5.2750,18.5072,-13.5899,-0.9835,-11.4441,10.1030
6.040000,5.8115,3.1292,-1.9670,11.2653,-12.9640,9.2983,-9.2983,9.9242
6.044000,4.4703,3.2187,4.0233,5.7220,-14.2157,18.5072,-10.1924,10.0136
6.048000,3.0398,2.7716,6.1691,-2.1458,-14.8416,23.6034,-9.8348,8.0466
6.052000,-2.4140,-3.3975,3.1292,-6.5267,-15.5568,27.0903,-11.6229,-0.8941
6.056000,-13.6793,-12.0699,0.0894,-9.5665,-9.1195,30.2196,-15.0204,-8.5831
6.060000,-18.3284,-13.1428,-1.5199,-7.4208,-5.3644,35.7628,-11.2653,-14.9310
6.064000,-20.1166,-13.0534,0.5364,-7.9572,-0.0000,38.7132,-12.9640,-18.9543
6.068000,-23.6034,-11.6229,-2.6822,-7.5996,-0.5364,34.4217,-17.0767,-21.3683
6.072000,-27.3585,-11.9805,-4.4703,-7.8678,-0.9835,32.7229,-22.1729,-31.1136
6.076000,-22.8882,-15.9144,-3.9339,-5.9009,-4.7386,29.2361,-21.3683,-36.1204
6.080000,-15.4674,-18.3284,-4.4703,-5.0068,1.3411,27.0009,-19.2225,-29.3255
6.084000,-9.2089,-17.4344,3.2187,-8.7619,2.8610,23.6034,-12.1593,-22.3517
6.088000,0.7153,-17.7920,9.2983,-14.6627,-1.0729,17.9708,-10.9076,-15.7356
6.092000,5.7220,-18.2390,11.4441,-17.2555,-5.0962,9.8348,-10.9971,-9.2983
6.096000,8.3148,-21.1000,11.7123,-20.0272,-7.0632,6.7949,-4.3809,-4.9174
6.100000,7.4208,-18.4178,17.8814,-19.5801,-3.9339,-3.4869,10.9076,8.1360
6.104000,9.7454,-13.2322,19.6695,-17.7026,-3.8445,-12.5170,19.4013,14.8416
6.108000,2.1458,-8.4937,17.0767,-18.5966,-4.5598,-23.0670,22.5306,18.7755
6.112000,-4.0233,-7.5102,10.8182,-15.0204,-10.1030,-31.2924,19.4013,15.5568
6.116000,-8.8513,-3.9339,2.4140,-9.5665,-11.2653,-33.7064,18.1496,16.0933
6.120000,-8.2254,-1.8775,-2.9504,0.5364,-10.1924,-33.0806,22.0835,18.8649
6.124000,-7.3314,2.4140,-1.1623,2.7716,-13.8581,-29.4149,21.5471,24.1399
6.128000,-6.6161,3.0398,-1.2517,-1.2517,-12.2488,-28.6102,18.9543,27.8950
6.132000,-3.3975,3.8445,-6.3479,-8.4937,-14.9310,-23.9611,7.5102,24.6763
6.136000,-3.8445,2.0564,-8.0466,-14.1263,-16.6297,-22.4411,2.2352,27.0009
6.140000,-0.8941,-2.6822,-7.7784,-17.1661,-11.8911,-14.0369,-0.0000,22.7988
6.144000,0.3576,-4.2021,-5.1856,-23.3352,-3.4869,-3.3975,-2.3246,20.8318
6.148000,-6.0797,-6.4373,-5.9009,-28.9679,-2.2352,0.9835,-6.7055,19.4907
6.152000,-10.6394,-11.1759,-6.2585,-35.9416,3.7551,0.7153,-12.5170,13.1428
6.156000,-16.7191,-11.8017,-8.1360,-34.7793,7.4208,3.3081,-16.0933,3.0398
6.160000,-19.6695,-11.4441,-8.4043,-28.5208,11.7123,7.0632,-16.6297,-9.0301
6.164000,-21.5471,-11.8911,-10.4606,-21.2789,19.5801,8.6725,-16.8979,-12.7852
6.168000,-23.0670,-8.9407,-10.7288,-21.9941,22.0835,5.4538,-19.3119,-19.9378
6.172000,-19.9378,-12.4276,-11.8017,-18.5966,15.4674,0.9835,-23.2458,-23.9611
6.176000,-13.4110,-11.1759,-14.0369,-17.3450,13.7687,1.5199,-22.1729,-25.4810
6.180000,0.2682,-6.0797,-8.4937,-12.5170,16.0933,4.1127,-20.3848,-24.8551
6.184000,8.3148,-8.2254,-0.9835,-8.5831,16.1827,5.7220,-17.0767,-20.2060
6.188000,9.2089,-10.5500,6.2585,-9.8348,15.2886,1.9670,-13.4110,-15.9144
6.192000,5.2750,-12.6958,10.3712,-14.3051,11.6229,-3.0398,-11.0865,-10.1924
6.196000,7.0632,-9.9242,14.2157,-20.1166,9.9242,-7.6890,-8.9407,-6.9737
6.200000,4.3809,-3.0398,12.7852,-12.8746,6.7055,-11.1759,-2.4140,4.7386
6.204000,-0.9835,-0.4470,11.8017,-7.8678,10.9076,-10.9076,2.9504,8.1360
6.208000,-10.0136,0.2682,6.7949,-3.9339,9.2089,-14.1263,7.1526,8.9407
6.212000,-18.8649,4.9174,2.3246,-5.0962,-0.8941,-15.3780,8.2254,7.9572
6.216000,-17.3450,7.5996,-1.8775,-0.2682,-8.8513,-17.7026,3.9339,8.3148
6.220000,-14.5733,11.5335,-3.3081,3.0398,-17.0767,-8.5831,5.4538,8.4937
6.224000,-10.8182,9.4771,-5.6326,7.8678,-17.4344,-3.1292,7.5102,5.1856
6.228000,-10.9971,3.3975,-7.0632,6.5267,-17.4344,-0.1788,6.6161,3.3081
6.232000,-12.8746,-0.9835,-6.8843,-5.2750,-18.8649,2.5928,3.6657,1.9670
6.236000,-10.4606,-4.1127,-7.5996,-11.1759,-22.9776,8.0466,1.1623,5.3644
6.240000,-9.8348,-4.5598,-3.4869,-13.4110,-20.6530,16.0933,1.1623,5.4538
6.244000,-13.7687,-10.3712,-1.2517,-13.2322,-17.8814,18.5966,1.1623,4.2915
6.248000,-23.4246,-17.7026,-7.2420,-15.1992,-10.5500,20.0272,-1.4305,-4.9174
6.252000,-33.0806,-24.4081,-15.2886,-18.8649,-6.6161,18.8649,-1.5199,-14.8416
6.256000,-35.7628,-23.7823,-13.5005,-21.4577,-5.2750,18.0602,-1.6987,-20.2060
6.260000,-33.2594,-19.4907,-10.7288,-14.7521,-0.8941,17.7920,0.0894,-19.4013
6.264000,-25.5704,-19.3119,-7.5996,-8.2254,-0.0000,18.9543,1.2517,-20.0272
6.268000,-23.7823,-19.7589,-8.5831,-3.3081,4.9174,18.4178,0.0894,-24.0505
6.272000,-18.7755,-25.7492,-9.8348,-1.8775,7.6890,15.6462,-1.2517,-27.5373
6.276000,-11.5335,-26.9115,-5.1856,-1.6987,10.5500,9.8348,-0.9835,-20.2060
6.280000,0.5364,-22.3517,0.1788,-2.9504,11.0865,5.6326,5.5432,-9.0301
6.284000,13.3216,-16.7191,6.8843,-0.5364,6.0797,3.3081,9.3877,1.1623
6.288000,19.2225,-21.9941,3.7551,0.0894,2.0564,-1.2517,10.4606,9.6560
6.292000,15.0204,-27.1797,-2.9504,-4.0233,0.0000,-9.7454,15.3780,9.7454
6.296000,12.1593,-27.1797,-2.7716,-5.0962,3.7551,-17.5238,18.6861,16.0933
6.300000,6.0797,-20.0272,-7.2420,-7.7784,3.5763,-27.7162,33.6170,35.0475
6.304000,6.4373,-10.6394,-6.8843,0.0894,4.2021,-24.7657,34.6005,40.6802
6.308000,2.4140,-11.8017,-15.3780,5.2750,0.9835,-27.3585,34.2429,34.1535
6.312000,-3.0398,-15.2886,-22.4411,11.0865,-2.7716,-30.3984,34.4217,31.4713
6.316000,-1.4305,-16.1827,-26.9115,13.2322,-6.1691,-28.6102,32.6335,29.3255
6.320000,4.8280,-9.1195,-21.6365,15.4674,-9.1195,-23.6928,29.5043,30.5772
6.324000,8.6725,-4.3809,-19.3119,14.9310,-13.8581,-11.6229,22.6200,32.6335
6.328000,5.7220,-9.3877,-17.5238,10.5500,-21.9047,-6.2585,14.7521,26.7327
6.332000,-3.1292,-16.6297,-19.6695,6.7949,-24.1399,-4.7386,7.5996,18.7755
6.336000,-11.8017,-23.5140,-21.1895,3.3081,-19.7589,1.3411,3.1292,13.7687
6.340000,-12.9640,-27.6268,-18.9543,-3.3975,-15.1992,6.8843,3.5763,14.6627
6.344000,-14.0369,-25.3022,-15.2886,-4.3809,-12.9640,11.1759,3.0398,11.7123
6.348000,-16.0038,-24.9445,-18.8649,-5.9903,-15.9144,11.6229,0.6258,3.2187
6.352000,-25.0340,-29.1467,-22.6200,-3.1292,-15.5568,11.1759,-6.7055,-10.4606
6.356000,-29.1467,-31.7395,-25.2128,3.3975,-9.4771,9.2089,-9.4771,-14.4839
6.360000,-27.1797,-27.1797,-19.8483,5.8115,-4.6492,10.1924,-6.9737,-17.3450
6.364000,-15.4674,-28.4314,-13.5899,10.1924,0.0000,10.1030,-2.8610,-15.3780
6.368000,-8.0466,-25.0340,-10.4606,10.4606,0.8941,9.2089,-2.5928,-17.2555
6.372000,1.9670,-25.3022,-12.5170,12.9640,-6.7055,10.7288,-5.1856,-16.8979
6.376000,5.0962,-29.0573,-12.3382,16.1827,-8.9407,10.9076,-7.1526,-19.5801
6.380000,11.1759,-32.7229,-8.4043,18.3284,-7.6890,6.3479,-0.7153,-14.7521
6.384000,15.7356,-35.2263,1.6093,16.4509,-4.9174,4.2021,4.7386,-2.5928
6.388000,16.2721,-34.8687,3.3975,7.9572,-8.5831,1.0729,10.2818,5.4538
6.392000,15.8250,-32.0077,0.9835,3.8445,-12.6064,-8.1360,15.0204,7.6890
6.396000,13.6793,-30.0407,-0.7153,2.4140,-17.7920,-10.9076,18.1496,10.4606
6.400000,6.7949,-23.7823,-4.2915,10.1924,-15.3780,-14.8416,26.3751,14.2157
6.404000,10.9971,-16.4509,-6.4373,12.3382,-16.8085,-18.0602,32.0077,20.3848
6.408000,14.1263,-13.6793,-6.9737,12.9640,-21.9047,-18.3284,31.7395,22.7094
6.412000,13.2322,-12.1593,-13.0534,14.9310,-28.4314,-15.9144,22.8882,17.5238
6.416000,13.5005,-9.0301,-14.4839,21.2789,-31.6501,-14.1263,17.7920,12.6958
6.420000,15.3780,-10.1924,-15.8250,22.1729,-30.3090,-7.4208,16.8979,13.4110
6.424000,18.5072,-11.7123,-11.2653,16.1827,-29.5937,-2.6822,17.2555,17.1661
6.428000,20.0272,-16.0933,-8.5831,8.0466,-32.5441,-0.5364,12.7852,16.7191
6.432000,15.3780,-18.9543,-9.1195,0.2682,-35.3158,3.7551,6.6161,11.9805
6.436000,9.9242,-21.6365,-12.4276,-4.4703,-31.0242,3.2187,2.8610,7.5996
6.440000,2.2352,-23.7823,-12.2488,-8.5831,-23.9611,7.0632,5.9903,3.8445
6.444000,-0.6258,-28.7890,-10.2818,-10.1924,-11.7123,8.7619,9.9242,2.4140
6.448000,-2.8610,-27.9844,-11.3547,-13.5005,-6.8843,6.7949,8.4937,-2.6822
6.452000,-1.2517,-28.6996,-10.9971,-16.2721,-6.4373,-0.2682,5.2750,-9.5665
6.456000,2.7716,-26.5539,-10.5500,-13.2322,-4.8280,-3.3975,4.2915,-12.9640
6.460000,6.7055,-25.8386,-9.3877,-5.3644,-3.3081,-4.5598,2.2352,-15.9144
6.464000,12.5170,-24.5869,-7.5102,-0.9835,2.6822,-3.7551,1.5199,-15.0204
6.468000,17.7920,-23.4246,-6.7949,1.4305,4.3809,-8.5831,0.5364,-12.2488
6.472000,25.0340,-23.5140,1.0729,-3.2187,2.1458,-13.5005,2.8610,-7.4208
6.476000,27.0009,-22.8882,5.8115,-3.7551,-1.0729,-14.8416,3.2187,-1.6093
6.480000,33.6170,-20.8318,12.0699,-3.8445,-3.7551,-16.3615,3.9339,8.4043
6.484000,28.8785,-19.0437,15.6462,3.5763,-5.0068,-18.2390,9.2983,10.7288
6.488000,20.2954,-20.4742,15.4674,0.4470,-4.0233,-24.0505,11.6229,18.0602
6.492000,11.0865,-20.6530,15.5568,-6.2585,-4.3809,-28.8785,12.6958,21.5471
6.496000,3.3081,-18.0602,14.9310,-8.4043,-6.7055,-36.0310,12.2488,26.9115
6.500000,5.6326,-1.1623,6.4373,1.2517,-11.3547,-31.4713,16.5403,21.6365
6.504000,5.5432,1.0729,4.7386,3.3081,-6.7949,-28.7890,16.3615,18.2390
6.508000,6.5267,1.3411,2.6822,2.6822,-7.4208,-26.1068,12.3382,13.5005
6.512000,6.7949,2.9504,2.9504,0.8941,-13.3216,-22.5306,6.7949,9.0301
6.516000,9.0301,0.0894,3.3975,-0.5364,-14.7521,-16.1827,-1.7881,2.7716
6.520000,9.8348,1.9670,8.3148,0.7153,-18.4178,-5.3644,-8.7619,-0.2682
6.524000,8.1360,1.8775,7.5996,-4.2915,-19.7589,1.7881,-13.0534,-2.8610
6.528000,-1.2517,-1.8775,4.8280,-12.5170,-18.8649,4.8280,-16.8979,-7.0632
6.532000,-7.1526,-5.9009,-0.4470,-21.8153,-19.9378,6.6161,-20.2060,-13.8581
6.536000,-10.7288,-9.5665,-2.3246,-26.3751,-16.6297,6.6161,-22.7094,-18.5966
6.540000,-13.8581,-9.9242,1.6093,-24.5869,-12.9640,11.6229,-20.9212,-20.8318
6.544000,-14.3051,-13.5899,1.5199,-20.3848,-12.1593,16.8979,-19.0437,-27.0903
6.548000,-17.3450,-17.0767,3.2187,-18.8649,-8.7619,14.7521,-18.2390,-38.1768
6.552000,-17.7920,-23.5140,2.2352,-22.2623,-6.6161,14.2157,-20.1166,-47.2963
6.556000,-12.6064,-24.1399,7.2420,-19.3119,-5.8115,14.9310,-15.8250,-48.8162
6.560000,-2.1458,-20.0272,11.8911,-17.6132,-4.3809,18.8649,-15.1098,-43.0942
6.564000,8.6725,-15.3780,17.6132,-11.2653,-10.1924,17.9708,-10.9971,-38.3556
6.568000,13.8581,-16.5403,19.2225,-11.7123,-12.3382,14.9310,-7.4208,-31.7395
6.572000,15.6462,-24.5869,21.1895,-16.0038,-20.9212,8.5831,-6.9737,-29.7725
6.576000,12.5170,-24.2293,24.9445,-21.8153,-21.6365,1.7881,-0.0894,-20.0272
6.580000,14.7521,-18.3284,27.7162,-25.9280,-19.0437,0.8941,8.3148,-8.4937
6.584000,13.9475,-12.7852,30.3984,-23.5140,-18.3284,-5.0962,14.8416,5.9903
6.588000,6.9737,-13.7687,26.2856,-23.6928,-20.1166,-10.4606,17.8814,8.8513
6.592000,-2.4140,-17.1661,21.7259,-29.5937,-23.0670,-17.8814,20.4742,4.9174
6.596000,-6.8843,-16.1827,13.5005,-27.7162,-22.2623,-18.0602,22.3517,2.9504
6.600000,-2.5034,-5.8115,12.2488,-17.6132,-24.9445,-19.2225,19.2225,7.8678
6.604000,1.0729,-0.6258,10.8182,-10.7288,-29.3255,-11.6229,14.5733,11.5335
6.608000,0.4470,-0.1788,7.5102,-7.6890,-32.9912,-7.9572,6.7055,12.8746
6.612000,0.1788,-2.5034,-1.3411,-9.7454,-36.8357,-6.7949,2.5928,10.3712
6.616000,-3.3081,-6.6161,-5.8115,-14.2157,-31.5607,-4.6492,1.2517,8.8513
6.620000,-2.8610,-4.5598,0.5364,-15.1992,-32.6335,-1.5199,-0.4470,13.3216
6.624000,-1.6987,-6.1691,2.7716,-13.4110,-31.5607,3.3975,-1.3411,17.4344
6.628000,-11.1759,-8.8513,-1.4305,-17.5238,-31.1136,9.6560,-5.8115,16.5403
6.632000,-21.9941,-17.3450,-8.0466,-19.3119,-28.1632,9.7454,-7.9572,8.0466
6.636000,-27.2691,-19.9378,-13.5899,-22.3517,-20.7424,7.7784,-7.3314,-0.1788
6.640000,-28.7890,-19.4013,-13.3216,-21.1895,-11.6229,12.2488,-4.8280,-4.6492
6.644000,-22.7094,-12.9640,-7.7784,-19.5801,-4.2021,15.0204,-3.3081,-4.1127
6.648000,-20.4742,-9.8348,-7.6890,-14.4839,-4.5598,12.6958,-9.9242,-12.7852
6.652000,-16.8979,-13.3216,-7.5102,-10.9076,-7.5996,15.1992,-12.5170,-21.6365
6.656000,-10.6394,-10.1030,-4.1127,-7.4208,-6.7055,14.6627,-13.3216,-28.4314
6.660000,-0.8941,-8.4043,4.7386,0.9835,-5.3644,15.3780,-10.3712,-24.0505
6.664000,5.2750,-5.3644,12.8746,9.2983,-3.5763,12.5170,-5.0962,-14.3945
6.668000,12.5170,-2.3246,15.5568,11.2653,-7.3314,9.4771,-2.9504,-7.8678
6.672000,11.1759,-4.2021,15.3780,12.6958,-15.3780,-0.2682,-5.4538,-3.4869
6.676000,5.9903,-7.6890,11.0865,14.4839,-14.6627,-4.9174,-0.7153,1.6987
6.680000,1.8775,-6.0797,7.4208,8.6725,-11.9805,-13.5005,8.4937,5.7220
6.684000,0.0000,-1.5199,10.6394,6.6161,-13.1428,-20.4742,15.1992,14.3051
6.688000,-2.5928,2.7716,8.8513,5.8115,-16.3615,-25.4810,18.1496,19.9378
6.692000,-4.2915,6.9737,-0.7153,8.0466,-21.5471,-27.5373,19.4013,20.2954
6.696000,-3.3975,6.7055,-9.0301,8.8513,-25.8386,-22.7988,19.9378,19.7589
6.700000,2.9504,13.8581,-10.4606,9.7454,-26.1962,-15.3780,22.7988,9.5665
6.704000,9.5665,18.6861,-8.1360,14.0369,-26.9115,-8.3148,21.0106,9.5665
6.708000,13.7687,16.7191,-6.7055,12.7852,-32.0971,-4.2915,13.7687,7.4208
6.712000,7.1526,9.8348,-9.5665,13.2322,-32.8124,4.0233,6.4373,-0.0894
6.716000,0.0000,3.5763,-11.5335,9.6560,-33.2594,12.2488,3.3081,-2.4140
6.720000,-1.6987,-1.4305,-13.1428,6.3479,-26.4645,19.4013,3.8445,-2.0564
6.724000,-3.3081,-4.3809,-12.3382,2.1458,-17.4344,24.3187,8.0466,2.4140
6.728000,-6.9737,-6.2585,-12.7852,0.3576,-15.8250,25.5704,4.4703,3.1292
6.732000,-12.2488,-15.0204,-17.3450,-5.2750,-15.1992,24.0505,0.8047,-2.4140
6.736000,-13.6793,-20.2954,-20.7424,-8.3148,-12.7852,24.7657,-1.1623,-4.8280
6.740000,-13.1428,-19.4013,-21.4577,-9.2983,-5.4538,25.8386,4.2021,-10.7288
6.744000,-9.2089,-20.9212,-19.1331,-4.4703,2.5034,27.8950,5.1856,-13.4110
6.748000,-3.7551,-19.4013,-16.9873,-5.0068,7.1526,26.9115,5.5432,-13.3216
6.752000,2.7716,-17.1661,-9.1195,-1.3411,7.8678,24.4081,4.7386,-14.9310
6.756000,8.0466,-17.3450,-8.0466,0.0000,6.0797,22.5306,3.5763,-9.9242
6.760000,15.4674,-17.5238,-2.1458,3.6657,5.3644,21.5471,8.3148,-3.6657
6.764000,21.8153,-19.4013,-0.1788,8.4937,5.4538,15.1098,12.7852,3.7551
6.768000,26.0174,-19.4907,5.1856,6.8843,8.4043,6.0797,18.0602,10.9971
6.772000,18.2390,-20.1166,3.6657,-1.5199,4.8280,-3.2187,19.7589,19.4907
6.776000,16.0933,-18.5966,3.0398,-1.3411,2.7716,-10.9076,24.9445,26.7327
6.780000,12.3382,-13.8581,3.1292,-0.5364,2.4140,-12.5170,32.1865,34.5111
6.784000,11.4441,-12.4276,-0.4470,-0.0894,6.8843,-17.1661,35.4946,38.9814
6.788000,8.8513,-7.1526,-6.9737,0.7153,6.9737,-22.1729,39.3391,42.6471
6.792000,5.4538,-3.3081,-9.9242,0.1788,3.8445,-24.7657,33.0806,43.8988
6.796000,10.1924,-0.0894,-12.8746,1.7881,-1.1623,-21.0106,29.7725,41.4848
6.800000,13.9475,0.4470,-15.1098,22.3517,-10.9971,-6.4373,20.5636,37.3721
6.804000,14.8416,1.5199,-12.6958,24.1399,-13.3216,1.5199,20.0272,29.5937
6.808000,13.7687,0.9835,-12.8746,19.4013,-16.3615,6.7949,14.4839,26.4645
6.812000,16.0933,-1.2517,-15.5568,14.0369,-17.1661,5.4538,5.5432,20.3848
6.816000,12.3382,-3.7551,-14.3945,9.6560,-16.3615,7.0632,2.5034,17.8814
6.820000,8.8513,-8.1360,-16.0038,8.3148,-13.8581,13.2322,-0.9835,10.8182
